block,street_name,Address,Postal,Latitude,Longitude,mrt_count_500m,schools_within_2km,top25_schools_within_2km,nearby_top25_schools,distance_to_cbd
622,ANG MO KIO AVE 9,622 ANG MO KIO AVENUE 9 SINGAPORE 560622,560622,1.382064341745,103.839741864292,0,5,1,CHIJ St. Nicholas Girls' School,10967.88436737304
259,ANG MO KIO AVE 2,259 ANG MO KIO AVENUE 2 THE CLOVER @ KEBUN BARU SINGAPORE 560259,560259,1.36858148248531,103.831557777899,0,4,2,"Ai Tong School, CHIJ St. Nicholas Girls' School",9648.086532301273
101,ANG MO KIO AVE 3,101 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560101,560101,1.37026158388486,103.839467898898,0,9,3,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School",9670.169595656404
620,BEDOK RESERVOIR RD,620 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470620,470620,1.33433432226397,103.917712559288,1,10,1,Red Swastika School,9242.161744642108
534,BEDOK NTH ST 3,534 BEDOK NORTH STREET 3 SINGAPORE 460534,460534,1.33303698213001,103.924812248346,0,10,1,Red Swastika School,9801.868213261801
18,BEDOK STH RD,18 BEDOK SOUTH ROAD SINGAPORE 460018,460018,1.32062504871279,103.934734222428,0,7,1,Red Swastika School,10108.156166175851
28,NEW UPP CHANGI RD,28 NEW UPPER CHANGI ROAD SINGAPORE 460028,460028,1.32369451969703,103.934994919422,0,8,1,Red Swastika School,10276.14110924653
29,NEW UPP CHANGI RD,29 NEW UPPER CHANGI ROAD SINGAPORE 464029,464029,1.32395813360222,103.936341250384,0,7,1,Red Swastika School,10424.01274752438
30,NEW UPP CHANGI RD,30 NEW UPPER CHANGI ROAD SINGAPORE 461030,461030,1.32352678248226,103.936423896498,0,7,1,Red Swastika School,10412.057890406597
75,BEDOK NTH RD,75 BEDOK NORTH ROAD SINGAPORE 460075,460075,1.32791477933184,103.942144427101,1,7,1,Red Swastika School,11195.618338671866
76,BEDOK NTH RD,76 BEDOK NORTH ROAD SINGAPORE 460076,460076,1.3282966654865,103.942067527916,1,7,1,Red Swastika School,11206.466541253465
501,BEDOK NTH ST 3,501 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460501,460501,1.33164071248973,103.931167665142,0,9,1,Red Swastika School,10316.66781452675
502,BEDOK NTH ST 3,502 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460502,460502,1.331245062192,103.931244293846,0,9,1,Red Swastika School,10301.540631637588
503,BEDOK NTH ST 3,503 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460503,460503,1.33148387479968,103.932465913287,0,9,1,Red Swastika School,10432.074270550804
504,BEDOK NTH ST 3,504 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460504,460504,1.33188000305479,103.932389359044,0,11,2,"Red Swastika School, St. Hilda's Primary School",10447.047660368336
2,BEDOK STH AVE 1,2 BEDOK SOUTH AVENUE 1 SINGAPORE 460002,460002,1.32130118793544,103.933299574181,1,9,1,Red Swastika School,9993.161391355894
20,CHAI CHEE RD,20 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461020,461020,1.32627271243233,103.922885287154,0,10,1,Red Swastika School,9220.267264121043
21,CHAI CHEE RD,21 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461021,461021,1.32577850604228,103.922424710131,0,10,1,Red Swastika School,9148.267432636878
59,CHAI CHEE RD,59 CHAI CHEE ROAD PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 59 (KN) SINGAPORE 460059,460059,1.32488916644196,103.920246730461,0,10,1,Red Swastika School,8889.48618602509
58,CHAI CHEE DR,58 CHAI CHEE DRIVE MINI WORLD CHILD CARE & DEVELOPMENT CENTRE PTE LTD SINGAPORE 460058,460058,1.32591889655628,103.91975686812,0,10,1,Red Swastika School,8901.918544566131
55,CHAI CHEE DR,55 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460055,460055,1.32684846948333,103.919015573079,0,10,1,Red Swastika School,8886.559890419248
22,BEDOK STH AVE 1,22 BEDOK SOUTH AVENUE 1 SINGAPORE 460022,460022,1.3228317365472,103.932852166088,1,9,1,Red Swastika School,10019.814312406472
105,BEDOK NTH AVE 4,105 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460105,460105,1.33372280929,103.936517719048,0,11,2,"Red Swastika School, St. Hilda's Primary School",10946.573309182762
104,BEDOK NTH AVE 4,104 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460104,460104,1.3332985212474,103.936601473643,0,11,2,"Red Swastika School, St. Hilda's Primary School",10930.942237118128
107,BEDOK NTH RD,107 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460107,460107,1.33231740745783,103.936301267285,0,13,2,"Red Swastika School, St. Hilda's Primary School",10847.75463128514
110,BEDOK NTH RD,110 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460110,460110,1.33247206352435,103.934860475522,0,11,2,"Red Swastika School, St. Hilda's Primary School",10717.402410798084
69,BEDOK STH AVE 3,69 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460069,460069,1.31935026360524,103.943632360195,0,5,1,Red Swastika School,10969.846537650803
33,BEDOK STH AVE 2,33 BEDOK SOUTH AVENUE 2 SINGAPORE 460033,460033,1.32283703302242,103.939124525951,0,7,1,Red Swastika School,10653.934527595884
46,BEDOK STH AVE 3,46 BEDOK SOUTH AVENUE 3 SINGAPORE 460046,460046,1.32148575339878,103.942854747015,0,6,1,Red Swastika School,10976.788572225716
117,BEDOK NTH RD,117 BEDOK NORTH ROAD SINGAPORE 460117,460117,1.33065454769523,103.938496275607,0,9,1,Red Swastika School,10972.183478893854
116,BEDOK NTH RD,116 BEDOK NORTH ROAD SINGAPORE 460116,460116,1.33100823526591,103.938066838998,0,9,1,Red Swastika School,10948.778703340018
115,BEDOK NTH RD,115 BEDOK NORTH ROAD SINGAPORE 460115,460115,1.33143368026417,103.936865404278,0,12,2,"Red Swastika School, St. Hilda's Primary School",10854.364784578886
125,BEDOK NTH RD,125 BEDOK NORTH ROAD SINGAPORE 460125,460125,1.32884321524242,103.939123687022,0,9,1,Red Swastika School,10940.745280425941
124,BEDOK NTH RD,124 BEDOK NORTH ROAD SINGAPORE 460124,460124,1.32925881944574,103.939046430321,0,9,1,Red Swastika School,10954.190180815423
128,BEDOK NTH ST 2,128 BEDOK NORTH STREET 2 SINGAPORE 460128,460128,1.327740236451,103.939005696963,0,7,1,Red Swastika School,10873.813937979538
129,BEDOK NTH ST 2,129 BEDOK NORTH STREET 2 SINGAPORE 460129,460129,1.32755443192195,103.938030484223,0,7,1,Red Swastika School,10767.610072241787
138,BEDOK NTH ST 2,138 BEDOK NORTH STREET 2 SINGAPORE 460138,460138,1.33001011188999,103.936343483972,0,10,1,Red Swastika School,10727.46906522384
87,BEDOK NTH ST 4,87 BEDOK NORTH STREET 4 SINGAPORE 460087,460087,1.33250261426447,103.938587125421,0,10,2,"Red Swastika School, St. Hilda's Primary School",11079.390310438446
100,BEDOK NTH AVE 4,100 BEDOK NORTH AVENUE 4 BEDOK POND 1 SINGAPORE 460100,460100,1.33413899974038,103.938389713003,0,11,2,"Red Swastika School, St. Hilda's Primary School",11149.838449980949
412,BEDOK NTH AVE 2,412 BEDOK NORTH AVENUE 2 SINGAPORE 460412,460412,1.32929126082802,103.931090689284,0,9,1,Red Swastika School,10177.908212454851
402,BEDOK NTH AVE 3,402 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460402,460402,1.33055472908632,103.933686723902,0,10,1,Red Swastika School,10498.260103307013
401,BEDOK NTH AVE 3,401 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460401,460401,1.33098173461878,103.933604621756,0,10,1,Red Swastika School,10513.76166128378
425,BEDOK NTH RD,425 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460425,460425,1.32936960154503,103.929067536324,0,9,1,Red Swastika School,9987.291664678402
416,BEDOK NTH AVE 2,416 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460416,460416,1.32840382815915,103.930684870347,1,9,1,Red Swastika School,10090.17949484477
418,BEDOK NTH AVE 2,418 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460418,460418,1.32856421177174,103.930036524233,0,9,1,Red Swastika School,10036.098173917466
424,BEDOK NTH AVE 1,424 BEDOK NORTH AVENUE 1 GARDEN HILL SINGAPORE 460424,460424,1.32842001017396,103.927482674529,0,10,1,Red Swastika School,9781.90720405594
419,BEDOK NTH ST 1,419 BEDOK NORTH STREET 1 GARDEN HILL SINGAPORE 460419,460419,1.32696621417456,103.928135771625,1,10,1,Red Swastika School,9764.83188824587
136,BEDOK NTH AVE 3,136 BEDOK NORTH AVENUE 3 SINGAPORE 460136,460136,1.32815498828204,103.93522082327,0,9,1,Red Swastika School,10520.288691398322
529,BEDOK NTH ST 3,529 BEDOK NORTH STREET 3 SINGAPORE 460529,460529,1.33426946144275,103.926542284602,0,11,2,"Red Swastika School, St. Hilda's Primary School",10037.910534141896
510,BEDOK NTH ST 3,510 BEDOK NORTH STREET 3 SINGAPORE 460510,460510,1.33212313291916,103.93105149637,0,10,2,"Red Swastika School, St. Hilda's Primary School",10333.18127876807
525,BEDOK NTH ST 3,525 BEDOK NORTH STREET 3 SINGAPORE 460525,460525,1.33460113941761,103.929445271638,1,11,2,"Red Swastika School, St. Hilda's Primary School",10327.813323289154
202,BEDOK NTH ST 1,202 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460202,460202,1.32565628436985,103.927990975389,1,9,1,Red Swastika School,9680.460519777163
218,BEDOK NTH ST 1,218 BEDOK NORTH STREET 1 BEDOK CENTRAL POST OFFICE SINGAPORE 460218,460218,1.32735657259634,103.933767796194,0,9,1,Red Swastika School,10336.004701437845
213,BEDOK NTH ST 1,213 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460213,460213,1.32635298072477,103.932637214105,1,10,1,Red Swastika School,10172.923380707012
532,BEDOK NTH ST 3,532 BEDOK NORTH STREET 3 SINGAPORE 460532,460532,1.33419173917878,103.925386600613,0,10,1,Red Swastika School,9926.487715040197
533,BEDOK NTH ST 3,533 BEDOK NORTH STREET 3 SINGAPORE 460533,460533,1.33358016248275,103.92421866691,0,10,1,Red Swastika School,9780.86979858596
536,BEDOK NTH ST 3,536 BEDOK NORTH STREET 3 SINGAPORE 460536,460536,1.3335411894605,103.923190774432,0,9,1,Red Swastika School,9684.127030547175
537,BEDOK NTH ST 3,537 BEDOK NORTH STREET 3 SINGAPORE 460537,460537,1.33177300757048,103.924236461237,0,10,1,Red Swastika School,9670.97709156379
44,CHAI CHEE ST,44 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461044,461044,1.32901430131171,103.925667777871,0,10,1,Red Swastika School,9642.17158006508
540,BEDOK NTH ST 3,540 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460540,460540,1.33112972920094,103.922092625931,0,9,1,Red Swastika School,9432.680716908419
702,BEDOK RESERVOIR RD,702 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470702,470702,1.33723650407652,103.918924437798,1,6,1,Red Swastika School,9546.078473309544
615,BEDOK RESERVOIR RD,615 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470615,470615,1.33224981185032,103.915868711978,1,9,0,,8939.006342399243
712,BEDOK RESERVOIR RD,712 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470712,470712,1.33590729186163,103.922634043137,0,8,1,Red Swastika School,9785.682448643756
50,CHAI CHEE ST,50 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 461050,461050,1.32930431416537,103.922415807329,0,10,1,Red Swastika School,9352.029073907732
54,CHAI CHEE ST,54 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460054,460054,1.32947840879761,103.921105111921,0,10,1,Red Swastika School,9240.013829750274
606,BEDOK RESERVOIR RD,606 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470606,470606,1.33122227931301,103.913799873642,0,8,0,,8686.509468425198
616,BEDOK RESERVOIR RD,616 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470616,470616,1.33190396095581,103.915137759126,1,9,0,,8850.914309095004
15,BEDOK STH RD,15 BEDOK SOUTH ROAD SINGAPORE 460015,460015,1.32090966739298,103.935541944296,0,7,1,Red Swastika School,10203.101000796361
34,BEDOK STH AVE 2,34 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460034,460034,1.32205652925918,103.93835472666,0,7,1,Red Swastika School,10540.686232616408
36,BEDOK STH AVE 2,36 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460036,460036,1.32163299655185,103.938441289401,0,7,1,Red Swastika School,10530.766462462172
35,BEDOK STH AVE 2,35 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460035,460035,1.32233220742919,103.939766219283,0,7,1,Red Swastika School,10696.808989360527
41,BEDOK STH RD,41 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460041,460041,1.32105071817917,103.94080318215,0,7,1,Red Swastika School,10747.461406606528
42,BEDOK STH RD,42 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460042,460042,1.32147847826862,103.940721046918,0,7,1,Red Swastika School,10757.298469873029
53,NEW UPP CHANGI RD,53 NEW UPPER CHANGI ROAD SINGAPORE 461053,461053,1.32432684067535,103.942429994179,0,6,1,Red Swastika School,11056.992403956789
51,NEW UPP CHANGI RD,51 NEW UPPER CHANGI ROAD SINGAPORE 461051,461051,1.32342985805207,103.942269407116,0,6,1,Red Swastika School,11000.663630904415
8,BEDOK STH AVE 2,8 BEDOK SOUTH AVENUE 2 SINGAPORE 460008,460008,1.32284176978435,103.936046815062,0,7,1,Red Swastika School,10342.109096657761
718,BEDOK RESERVOIR RD,718 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470718,470718,1.3366305993765,103.92574851611,0,12,2,"Red Swastika School, St. Hilda's Primary School",10113.902463079843
724,BEDOK RESERVOIR RD,724 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470724,470724,1.33714403979137,103.928433830286,1,10,2,"Red Swastika School, St. Hilda's Primary School",10391.375603691085
166,BEDOK STH AVE 3,166 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460166,460166,1.32004079860245,103.945196685812,0,5,1,Red Swastika School,11159.702691116774
71,BEDOK STH RD,71 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY SINGAPORE 460071,460071,1.32041601736618,103.942732310081,0,6,1,Red Swastika School,10919.679156232833
82,BEDOK NTH RD,82 BEDOK NORTH ROAD SINGAPORE 460082,460082,1.32953680475668,103.940406562732,0,8,1,Red Swastika School,11102.828686922943
78,BEDOK NTH RD,78 BEDOK NORTH ROAD SINGAPORE 460078,460078,1.32726007220341,103.940848770214,0,7,1,Red Swastika School,11034.260386017731
79,BEDOK NTH RD,79 BEDOK NORTH ROAD SINGAPORE 460079,460079,1.32769194470055,103.940763685492,0,7,1,Red Swastika School,11046.716952927825
80,BEDOK NTH RD,80 BEDOK NORTH ROAD SINGAPORE 460080,460080,1.32848132017235,103.940611608837,0,7,1,Red Swastika School,11070.350542053766
134,BEDOK NTH ST 2,134 BEDOK NORTH STREET 2 SINGAPORE 460134,460134,1.32832133313255,103.93658216345,0,8,1,Red Swastika School,10662.982019090952
126,BEDOK NTH ST 2,126 BEDOK NORTH STREET 2 SINGAPORE 460126,460126,1.3281683000397,103.938917890645,0,8,1,Red Swastika School,10886.406921513131
130,BEDOK NTH ST 2,130 BEDOK NORTH STREET 2 SINGAPORE 460130,460130,1.32716150771949,103.936824833587,0,7,1,Red Swastika School,10628.244248269279
132,BEDOK NTH ST 2,132 BEDOK NORTH STREET 2 SINGAPORE 460132,460132,1.32775288998395,103.936709340476,0,8,1,Red Swastika School,10646.582615721352
131,BEDOK NTH AVE 3,131 BEDOK NORTH AVENUE 3 SINGAPORE 460131,460131,1.3269699402053,103.93585007622,0,8,1,Red Swastika School,10521.940917825035
133,BEDOK NTH AVE 3,133 BEDOK NORTH AVENUE 3 SINGAPORE 460133,460133,1.32756257230307,103.93573462699,0,9,1,Red Swastika School,10540.531367995614
121,BEDOK NTH RD,121 BEDOK NORTH ROAD SINGAPORE 460121,460121,1.32964201790706,103.938821071117,0,8,1,Red Swastika School,10951.553624570359
89,BEDOK NTH ST 4,89 BEDOK NORTH STREET 4 SINGAPORE 460089,460089,1.33233468349262,103.938051284737,0,10,2,"Red Swastika School, St. Hilda's Primary School",11018.256474567464
62,NEW UPP CHANGI RD,62 NEW UPPER CHANGI ROAD SINGAPORE 461062,461062,1.32332667400534,103.940030188552,0,7,1,Red Swastika School,10768.03088132557
422,BEDOK NTH RD,422 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460422,460422,1.32868929343533,103.928893754255,0,9,1,Red Swastika School,9932.65416208543
427,BEDOK NTH RD,427 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460427,460427,1.32910888380153,103.92773420389,0,10,1,Red Swastika School,9844.771164680418
507,BEDOK NTH AVE 3,507 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460507,460507,1.33298071677208,103.93259903289,1,11,2,"Red Swastika School, St. Hilda's Primary School",10529.74528813263
508,BEDOK NTH AVE 3,508 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460508,460508,1.33340012199511,103.932519441614,1,11,2,"Red Swastika School, St. Hilda's Primary School",10546.319183637597
517,BEDOK NTH AVE 2,517 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460517,460517,1.33108906602956,103.929204536012,0,9,1,Red Swastika School,10097.98483405338
95,BEDOK NTH AVE 4,95 BEDOK NORTH AVENUE 4 SINGAPORE 460095,460095,1.33386999449984,103.94205674836,0,12,2,"Red Swastika School, St. Hilda's Primary School",11490.529778721193
93,BEDOK NTH AVE 4,93 BEDOK NORTH AVENUE 4 SINGAPORE 460093,460093,1.33288899931346,103.941309734338,0,11,2,"Red Swastika School, St. Hilda's Primary School",11365.370136188028
43,CHAI CHEE ST,43 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461043,461043,1.32834668503077,103.925654810377,0,10,1,Red Swastika School,9602.715322545331
404,BEDOK NTH AVE 3,404 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460404,460404,1.32937492395032,103.933926939087,0,9,1,Red Swastika School,10457.77536778527
403,BEDOK NTH AVE 3,403 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460403,460403,1.32979984749858,103.933844368582,0,10,1,Red Swastika School,10472.561006672588
543,BEDOK NTH ST 3,543 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460543,460543,1.33033659434823,103.923223544145,0,9,1,Red Swastika School,9489.548783689945
547,BEDOK NTH ST 3,547 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460547,460547,1.33033113628205,103.925432072872,0,10,1,Red Swastika School,9696.544453362847
708,BEDOK NTH RD,708 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470708,470708,1.33503645745879,103.919311961318,1,9,1,Red Swastika School,9431.12451221629
707,BEDOK NTH RD,707 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470707,470707,1.33546649823112,103.919288377804,1,9,1,Red Swastika School,9457.813904831415
622,BEDOK RESERVOIR RD,622 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470622,470622,1.3340607503551,103.916898741089,1,10,1,Red Swastika School,9151.739617819914
713,BEDOK RESERVOIR RD,713 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470713,470713,1.33631180600308,103.922392167199,0,7,1,Red Swastika School,9790.545881380292
609,BEDOK RESERVOIR RD,609 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470609,470609,1.33183921459218,103.912364855077,0,7,0,,8601.915638989876
61,CHAI CHEE RD,61 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460061,460061,1.32510871928237,103.920738188884,0,10,1,Red Swastika School,8948.93442946003
56,CHAI CHEE DR,56 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460056,460056,1.32635040550492,103.920064202822,0,10,1,Red Swastika School,8956.136408028096
165,BEDOK STH RD,165 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460165,460165,1.32030892324763,103.946089973664,0,5,1,Red Swastika School,11263.101170691652
505,BEDOK NTH AVE 3,505 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460505,460505,1.33182838179324,103.933338253415,0,11,2,"Red Swastika School, St. Hilda's Primary School",10535.135423343327
417,BEDOK NTH AVE 2,417 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460417,460417,1.32757551222487,103.930482353534,1,10,1,Red Swastika School,10025.827608339883
710,BEDOK RESERVOIR RD,710 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470710,470710,1.3355737307958,103.923820023145,0,9,1,Red Swastika School,9871.047781855661
613,BEDOK RESERVOIR RD,613 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470613,470613,1.33189327383579,103.917026960083,1,10,1,Red Swastika School,9019.068749369128
602,BEDOK RESERVOIR RD,602 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470602,470602,1.32934898685946,103.911583237057,0,7,0,,8364.352432287933
603,BEDOK RESERVOIR RD,603 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470603,470603,1.33000183975836,103.912464022386,0,7,0,,8486.237692325789
605,BEDOK RESERVOIR RD,605 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470605,470605,1.33023693207314,103.913508109392,0,7,0,,8594.846587098347
112,BEDOK RESERVOIR RD,112 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470112,470112,1.32969408806205,103.910490219171,0,7,0,,8290.974714646467
1,CHAI CHEE RD,1 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461001,461001,1.32796879176302,103.922716018139,0,10,1,Red Swastika School,9301.510722901738
722,BEDOK RESERVOIR RD,722 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470722,470722,1.33663699329345,103.928207774481,1,11,2,"Red Swastika School, St. Hilda's Primary School",10338.74553641068
